Gesture,Node_0_X,Node_0_Y,Node_1_X,Node_1_Y,Node_2_X,Node_2_Y,Node_3_X,Node_3_Y,Node_4_X,Node_4_Y,Node_5_X,Node_5_Y,Node_6_X,Node_6_Y,Node_7_X,Node_7_Y,Node_8_X,Node_8_Y,Node_9_X,Node_9_Y,Node_10_X,Node_10_Y,Node_11_X,Node_11_Y,Node_12_X,Node_12_Y,Node_13_X,Node_13_Y,Node_14_X,Node_14_Y,Node_15_X,Node_15_Y,Node_16_X,Node_16_Y,Node_17_X,Node_17_Y,Node_18_X,Node_18_Y,Node_19_X,Node_19_Y,Node_20_X,Node_20_Y
Peace,0,0,0.048631169,-0.055775589,0.064021569,-0.132207385,0.027495346,-0.167481039,-0.019964122,-0.185825362,0.015803368,-0.264563997,0.009622679,-0.375758371,0.005557147,-0.444103336,-0.00402817,-0.504296626,-0.029690261,-0.254790342,-0.041768063,-0.376167747,-0.05250789,-0.45034391,-0.067298676,-0.511151464,-0.064674038,-0.216934514,-0.085935005,-0.285582669,-0.051952133,-0.240645061,-0.025237775,-0.198921962,-0.088578212,-0.159709695,-0.078859355,-0.185397513,-0.041534523,-0.150981983,-0.012448868,-0.117344276
Peace,0,0,0.058139848,-0.043849936,0.085971133,-0.13187476,0.068584747,-0.198569324,0.040214804,-0.250905208,0.066898967,-0.247053745,0.093748015,-0.340818408,0.108827246,-0.396850024,0.117123062,-0.444209331,0.024297965,-0.255143788,0.030893338,-0.376167893,0.036644184,-0.443987237,0.03507886,-0.49582036,-0.014442146,-0.234393167,-0.015087776,-0.333227812,0.011786712,-0.294104213,0.026712622,-0.250769812,-0.046212434,-0.193214947,-0.018274164,-0.242598523,0.010678403,-0.200308645,0.023842032,-0.152137485
Peace,0,0,0.049524568,-0.055096864,0.066326033,-0.143454504,0.03026804,-0.201604469,-0.014002813,-0.235165627,0.032546293,-0.260137115,0.037978793,-0.360811474,0.038542346,-0.423166321,0.036750105,-0.477248405,-0.012019176,-0.259052253,-0.025466437,-0.370822843,-0.029335859,-0.436146416,-0.033812189,-0.485383765,-0.04919266,-0.230483796,-0.059713044,-0.322448892,-0.028408621,-0.271504047,-0.008202608,-0.221840149,-0.078440649,-0.182574344,-0.073934719,-0.238350627,-0.044347677,-0.200510054,-0.026559734,-0.157800765
Peace,0,0,0.054996099,-0.040959794,0.08745588,-0.120221372,0.074023975,-0.190102606,0.043321486,-0.236911109,0.079517423,-0.218357187,0.116562304,-0.295976669,0.136105443,-0.342073436,0.149756888,-0.380388185,0.039596912,-0.23252625,0.04611972,-0.339542632,0.052439785,-0.400516037,0.054255442,-0.444963782,0.002623248,-0.218510168,0.004265847,-0.308844713,0.028899813,-0.278695153,0.043150079,-0.239271093,-0.030601595,-0.187098153,-0.008085724,-0.242611459,0.016889474,-0.211584186,0.029140351,-0.16870835
Peace,0,0,0.023407926,-0.073238861,-0.000124647,-0.156340975,-0.058431353,-0.186366235,-0.111942057,-0.192467123,-0.05855354,-0.248479908,-0.077822255,-0.33651242,-0.093278669,-0.387894109,-0.110103798,-0.430331217,-0.099058892,-0.223418421,-0.160561974,-0.296605915,-0.200787379,-0.337418506,-0.235695891,-0.368039162,-0.119093962,-0.178531677,-0.165289057,-0.241651953,-0.126556369,-0.212494132,-0.096058622,-0.181534568,-0.125487952,-0.122026329,-0.145143401,-0.166170056,-0.112263209,-0.149154391,-0.083424718,-0.124922808
Peace,0,0,0.024620796,-0.074643918,0.003528005,-0.161664283,-0.054271307,-0.188949372,-0.106624106,-0.196774036,-0.060622052,-0.254079092,-0.103510225,-0.325924931,-0.135109351,-0.368556903,-0.165060371,-0.403225102,-0.094897965,-0.230856391,-0.139256962,-0.31695201,-0.170699877,-0.370163995,-0.198029466,-0.410496595,-0.115080547,-0.187194876,-0.151663827,-0.25313576,-0.114047209,-0.21116455,-0.086117003,-0.174887036,-0.124545676,-0.129076491,-0.144453841,-0.172603821,-0.109476576,-0.152580819,-0.080169203,-0.129464986
Peace,0,0,0.058102683,-0.041735796,0.090668283,-0.115598262,0.076233364,-0.179257864,0.051295259,-0.225849464,0.088302851,-0.224076864,0.118549938,-0.31367497,0.133405609,-0.368295976,0.141954402,-0.416237641,0.051791514,-0.237516397,0.083354767,-0.343044173,0.100696345,-0.401966663,0.109003138,-0.448251767,0.012515989,-0.223932555,0.02738725,-0.310663292,0.041479161,-0.258370791,0.048000252,-0.207247176,-0.026011256,-0.189378116,-0.004671916,-0.236755843,0.017839111,-0.201325007,0.030402738,-0.161268493
Peace,0,0,0.043336644,-0.049104551,0.046946315,-0.125905838,-0.008444347,-0.151710026,-0.062318952,-0.167866288,-0.006217748,-0.250186868,-0.034894537,-0.347633021,-0.054292826,-0.409155735,-0.073780413,-0.463011444,-0.04943941,-0.237600885,-0.081906254,-0.340948161,-0.107841552,-0.404928419,-0.131630418,-0.45947316,-0.080393908,-0.200883176,-0.116067977,-0.273093311,-0.087934773,-0.212643983,-0.065115341,-0.166703252,-0.099502324,-0.147531217,-0.110053419,-0.175494025,-0.076761974,-0.133182861,-0.050297345,-0.099205923
Peace,0,0,0.042351968,-0.049341051,0.047420348,-0.122189513,-0.005134891,-0.149360794,-0.058510704,-0.162450563,0.007030115,-0.246886994,0.018451071,-0.349541848,0.024718303,-0.412179018,0.025652835,-0.468024988,-0.043582381,-0.235611257,-0.088770556,-0.334583605,-0.124081155,-0.3932648,-0.154612852,-0.444056821,-0.076902626,-0.197008841,-0.103579553,-0.261123268,-0.071405734,-0.196981989,-0.046754469,-0.14904417,-0.096126089,-0.143875014,-0.102062747,-0.162437585,-0.070459813,-0.119473543,-0.043578066,-0.087559241
Peace,0,0,0.054286261,-0.009682073,0.070006494,-0.037008628,0.016654982,-0.026798567,-0.043976277,-0.026658676,0.02785358,-0.141632327,0.037930588,-0.215548122,0.03506103,-0.263620845,0.028188595,-0.31410009,-0.025962651,-0.142658415,-0.081693015,-0.217985429,-0.124580419,-0.254668411,-0.160049669,-0.297833249,-0.061568351,-0.118160399,-0.099987068,-0.141428406,-0.067447263,-0.079390192,-0.040475499,-0.054874613,-0.081338182,-0.081334213,-0.100972254,-0.069068409,-0.070159209,-0.030463429,-0.040651855,-0.019236373
Peace,0,0,0.053265942,-0.023979616,0.075831739,-0.075792849,0.027565514,-0.09084794,-0.032397839,-0.091314484,0.038873237,-0.193366505,0.049225515,-0.276640754,0.053599687,-0.328942045,0.054630303,-0.382339513,-0.013009494,-0.197649535,-0.044058878,-0.29035477,-0.070498448,-0.345219602,-0.094619685,-0.400114311,-0.05019496,-0.170411088,-0.07402842,-0.21530742,-0.048066785,-0.142187483,-0.027238806,-0.095343545,-0.075699822,-0.123111578,-0.086441636,-0.128718906,-0.061062143,-0.082916885,-0.03796378,-0.053863962
Peace,0,0,0.055532002,0.009382926,0.11240287,-0.021688632,0.111333547,-0.069251093,0.088109932,-0.120575623,0.166635946,-0.145918062,0.239918447,-0.197840352,0.28428645,-0.229501155,0.323910615,-0.263716812,0.134808653,-0.186178959,0.201166074,-0.27294333,0.239282804,-0.328522103,0.271906213,-0.383102184,0.090320921,-0.196750571,0.127196585,-0.254739347,0.10414793,-0.183932205,0.08483556,-0.130048257,0.038304518,-0.180756575,0.053003872,-0.177662589,0.047941391,-0.116731489,0.043463292,-0.070362423
Peace,0,0,0.050152324,-0.039396532,0.067697452,-0.113047994,0.017605682,-0.147866291,-0.035241508,-0.169104592,0.038158505,-0.24517996,0.053230836,-0.344279236,0.060898017,-0.40613479,0.064189787,-0.462360698,-0.014014848,-0.24452238,-0.04357851,-0.351948656,-0.066861016,-0.416656796,-0.087911119,-0.474174982,-0.052344844,-0.213326046,-0.071672485,-0.284843954,-0.048756539,-0.216250621,-0.032395529,-0.164860472,-0.078094639,-0.163059621,-0.079323763,-0.175777834,-0.052397475,-0.125570874,-0.031615062,-0.088885027
Peace,0,0,0.053645509,-0.037806364,0.087701663,-0.112772911,0.077147962,-0.178920707,0.048751297,-0.219272878,0.076217388,-0.187210889,0.114397824,-0.267815325,0.133010393,-0.313639977,0.146924894,-0.353757108,0.042029842,-0.202163784,0.054883943,-0.307968404,0.067492772,-0.364227743,0.073328588,-0.406186935,0.008510139,-0.194885245,0.022735386,-0.28436572,0.044083431,-0.241556261,0.049889354,-0.195257706,-0.023019091,-0.172335036,0.002896561,-0.228200946,0.022563149,-0.193350968,0.025320168,-0.150558003
Peace,0,0,0.060609697,-0.004769026,0.115342417,-0.049358156,0.136197123,-0.113297412,0.133619074,-0.163744741,0.127559792,-0.111644364,0.190671092,-0.162093424,0.223610164,-0.191223924,0.249813863,-0.217492436,0.109409522,-0.142372099,0.16546777,-0.225591686,0.198446469,-0.264790809,0.221063341,-0.296527333,0.083787769,-0.156294036,0.134210794,-0.225267159,0.130685959,-0.177627277,0.114429601,-0.135574865,0.05281733,-0.157011006,0.097396032,-0.1904526,0.100321013,-0.151405723,0.086391945,-0.113373662
Peace,0,0,0.028967096,-0.065610882,0.018369941,-0.148750067,-0.034064265,-0.184510584,-0.084108825,-0.1963676,-0.026656055,-0.239842067,-0.049326035,-0.323829704,-0.065851199,-0.376204467,-0.081595542,-0.420270041,-0.065198913,-0.222058678,-0.109246243,-0.304457412,-0.138002719,-0.354355603,-0.161734227,-0.394229641,-0.089802836,-0.183597717,-0.119933613,-0.252748609,-0.088705739,-0.212725611,-0.066371102,-0.175768957,-0.103497433,-0.131470713,-0.116442082,-0.172180357,-0.085028063,-0.146094426,-0.060514827,-0.116610733
Point,0,0,-0.075146775,-0.055122167,-0.119173924,-0.162088685,-0.097161374,-0.251007878,-0.06999082,-0.321622726,-0.1085243,-0.307355344,-0.137153457,-0.428422527,-0.156357701,-0.502209418,-0.165121011,-0.570837948,-0.053025383,-0.312760235,-0.055436223,-0.44734942,-0.06631346,-0.362876581,-0.067057343,-0.28870935,-0.000653795,-0.293910478,0.001654814,-0.411115482,-0.01980605,-0.332310225,-0.024543019,-0.26124416,0.04905899,-0.255907987,0.047050425,-0.357104748,0.022613256,-0.317755849,0.011377047,-0.261943943
Point,0,0,-0.052946346,-0.068766546,-0.071427217,-0.173500242,-0.038695126,-0.236587677,0.005816133,-0.276739899,-0.008483048,-0.32277277,0.02519,-0.431790861,0.050273622,-0.492979329,0.082208107,-0.545721271,0.03502476,-0.297231306,0.074298585,-0.410804962,0.032545253,-0.335971271,0.008306526,-0.273739069,0.07100706,-0.255400167,0.107028451,-0.348177316,0.059236416,-0.281316662,0.033632634,-0.221617087,0.10021604,-0.197354542,0.12697048,-0.283658822,0.087267702,-0.252159585,0.058721921,-0.204291914
Point,0,0,-0.078146853,-0.015254473,-0.141258861,-0.084073136,-0.142748562,-0.166622423,-0.131105052,-0.237528207,-0.197749825,-0.216205755,-0.276713004,-0.291540497,-0.329577635,-0.336649519,-0.370011529,-0.383960448,-0.148755406,-0.252456935,-0.194426048,-0.379055122,-0.163841656,-0.29490146,-0.137439825,-0.226282414,-0.094622781,-0.26076262,-0.127572222,-0.369908314,-0.1122489,-0.284612126,-0.09373848,-0.218557955,-0.038703295,-0.246205307,-0.069341535,-0.333579954,-0.072552446,-0.282967512,-0.064947294,-0.229405548
Point,0,0,-0.084488713,-0.091225901,-0.135017543,-0.188690488,-0.172153209,-0.249512483,-0.213844471,-0.294812333,-0.05256312,-0.306144344,-0.128326691,-0.422519519,-0.170783928,-0.491601279,-0.197462365,-0.557425083,-0.027092658,-0.280144524,-0.126122593,-0.396810863,-0.171121959,-0.330317934,-0.166285556,-0.273529976,-0.022069341,-0.233940943,-0.114739889,-0.336534498,-0.156900663,-0.274860349,-0.146885976,-0.222650058,-0.033355216,-0.177554666,-0.101234286,-0.2680101,-0.136975999,-0.233128777,-0.132136803,-0.186064826
Point,0,0,-0.058196453,-0.070131649,-0.086328316,-0.170141792,-0.08034129,-0.238909983,-0.075073564,-0.300827037,-0.038140853,-0.294821116,-0.055875151,-0.413262032,-0.076516286,-0.489445985,-0.080167203,-0.55592317,0.000652313,-0.280073967,0.016022692,-0.408902294,-0.034104249,-0.349685388,-0.053784867,-0.284848992,0.031073338,-0.245512825,0.042986554,-0.353789638,-0.011262523,-0.300156561,-0.026714213,-0.243129355,0.052626917,-0.193603158,0.049054347,-0.28794723,0.006494975,-0.259372536,-0.007790737,-0.207712387
Point,0,0,-0.073971659,-0.057569843,-0.108879662,-0.16380933,-0.078671282,-0.256426324,-0.047135555,-0.32375369,-0.125965283,-0.296740335,-0.167401902,-0.413149431,-0.193493351,-0.484495019,-0.211506241,-0.547605651,-0.069091404,-0.308157972,-0.077582504,-0.44028949,-0.06872819,-0.374520777,-0.060243602,-0.308031376,-0.015238324,-0.293618009,-0.01605407,-0.406960547,-0.019705729,-0.341537279,-0.018381906,-0.277421572,0.033446533,-0.259915102,0.029837807,-0.355425421,0.01899448,-0.323034932,0.01413771,-0.274274263
Point,0,0,-0.049260514,-0.024260274,-0.07865612,-0.104691034,-0.063904854,-0.203047193,-0.05190997,-0.278923284,-0.159019965,-0.215680209,-0.209074293,-0.322747739,-0.243351192,-0.390290435,-0.271384507,-0.451114298,-0.117064616,-0.249952095,-0.145335798,-0.373604316,-0.109218014,-0.332012399,-0.081505846,-0.27813462,-0.077235066,-0.26059226,-0.095720692,-0.360345517,-0.068943929,-0.323294671,-0.054122594,-0.278378695,-0.038664797,-0.249599755,-0.053470846,-0.327819081,-0.038360155,-0.31520581,-0.029377152,-0.279357499
Point,0,0,-0.065057839,-0.052888649,-0.104372524,-0.148119931,-0.100686842,-0.217524732,-0.096711628,-0.276930265,-0.081204751,-0.297645845,-0.094645817,-0.420969085,-0.101578854,-0.496122336,-0.094744625,-0.559542629,-0.041606918,-0.29114941,-0.052860098,-0.412471151,-0.081908801,-0.336103907,-0.084127917,-0.274183269,-0.004239323,-0.26869542,-0.006092273,-0.384044589,-0.042434018,-0.315032796,-0.047836525,-0.250570366,0.029564946,-0.2289358,0.021691421,-0.322612802,-0.010556251,-0.290724704,-0.019509896,-0.241085306
Point,0,0,-0.060380047,-0.047627237,-0.082239407,-0.142248416,-0.040497965,-0.21824386,-0.00118376,-0.274665514,-0.098228561,-0.287015997,-0.095731609,-0.420626632,-0.089772872,-0.49543242,-0.08479734,-0.564552716,-0.043636509,-0.29403696,-0.037960068,-0.40923101,-0.023069547,-0.329588813,-0.020325678,-0.263659535,0.00689129,-0.278877267,0.015490021,-0.384334351,0.022968469,-0.306633156,0.018599443,-0.243550519,0.05138872,-0.244194463,0.057617144,-0.33172946,0.05702731,-0.291715553,0.047769936,-0.245650179
Point,0,0,-0.070855899,-0.068128437,-0.101271598,-0.165541799,-0.091128352,-0.235153906,-0.087376322,-0.292977036,-0.082737646,-0.291351064,-0.124658891,-0.397909404,-0.167177078,-0.465692876,-0.185421247,-0.523450521,-0.037034773,-0.290885319,-0.028774567,-0.43082945,-0.069897847,-0.37252318,-0.07848897,-0.300562607,0.001980952,-0.267900456,0.018724819,-0.39066379,-0.032306851,-0.340398347,-0.041785384,-0.276167142,0.034739804,-0.225391637,0.036139691,-0.321106328,-0.004842783,-0.300843319,-0.017058889,-0.253363225
Point,0,0,-0.071103753,-0.057167061,-0.09605019,-0.163997965,-0.058501506,-0.257392329,-0.032364298,-0.324086865,-0.134586612,-0.275560844,-0.180529862,-0.385911679,-0.211173037,-0.454605086,-0.234645161,-0.515279456,-0.079658457,-0.296107319,-0.098190705,-0.430061506,-0.075553108,-0.382921773,-0.059277512,-0.324892292,-0.027759032,-0.289793477,-0.035146753,-0.399793878,-0.019725137,-0.352368206,-0.010694317,-0.295195524,0.019274094,-0.263913835,0.011476589,-0.351359855,0.017061416,-0.331220711,0.020342741,-0.290682369
Point,0,0,-0.021018433,-0.076036827,-0.025608809,-0.155883679,-0.007015695,-0.198788417,0.035656076,-0.187177236,0.098156836,-0.281143475,0.144732513,-0.369677746,0.177415773,-0.423960639,0.214738578,-0.463996983,0.13046535,-0.2312031,0.155828498,-0.293508133,0.084080103,-0.234817682,0.056297803,-0.197981253,0.145140508,-0.165879362,0.161805925,-0.206460934,0.088547391,-0.167045448,0.056122323,-0.136398512,0.138792873,-0.092064286,0.150514717,-0.126756653,0.095618782,-0.116743964,0.064926267,-0.100294163
Point,0,0,-0.045205542,0.015669263,-0.072094577,-0.010739828,-0.028078387,-0.03656835,0.024498201,-0.073820502,-0.089222533,-0.168894368,-0.100471847,-0.235545958,-0.114701957,-0.293052395,-0.118292473,-0.340872289,-0.021911996,-0.194397753,0.00758191,-0.264841182,0.014252096,-0.144497756,0.00934634,-0.09349359,0.037051453,-0.192149199,0.066553963,-0.233146342,0.060913603,-0.134272568,0.044823356,-0.100427734,0.082590499,-0.170569012,0.114126451,-0.188715883,0.099006015,-0.120700366,0.075387716,-0.091357738
Point,0,0,-0.06734189,-0.06754024,-0.093234755,-0.177312965,-0.063301302,-0.259173541,-0.027800834,-0.317170389,-0.090587813,-0.311086661,-0.12210306,-0.42409015,-0.142811828,-0.499469234,-0.151575171,-0.561693736,-0.03457801,-0.313308084,-0.030910442,-0.445652306,-0.042559992,-0.392483104,-0.045452186,-0.326749753,0.016801487,-0.291250546,0.032457303,-0.40785949,0.006978802,-0.36430826,-0.00468933,-0.302620546,0.061665684,-0.249739522,0.069811913,-0.34175309,0.045130746,-0.329927057,0.02925457,-0.28858606
Point,0,0,-0.040082204,-0.099919031,-0.015598437,-0.214281999,0.038737458,-0.284120234,0.077309494,-0.331187327,0.024799283,-0.256235987,0.043116143,-0.335512315,0.047509101,-0.387835992,0.057148824,-0.425616748,0.063263377,-0.245389183,0.101659047,-0.331456929,0.08667227,-0.346284742,0.068929548,-0.32085937,0.094923441,-0.22587403,0.138116574,-0.311229969,0.116013658,-0.327439061,0.094667062,-0.297692198,0.1233124,-0.201635469,0.160399319,-0.277240314,0.140554615,-0.306796653,0.113794181,-0.29294436
Point,0,0,-0.033724221,-0.105407343,0.000744905,-0.223496871,0.057251711,-0.291571626,0.096393208,-0.345942522,0.066746217,-0.297319357,0.107453934,-0.39588855,0.135364896,-0.459117186,0.163660137,-0.506378015,0.103581801,-0.271386601,0.159134636,-0.376220596,0.138987348,-0.374620837,0.113006343,-0.336573725,0.131526068,-0.236470761,0.188682914,-0.328229637,0.159484161,-0.328486485,0.127720669,-0.284506317,0.154590641,-0.192684449,0.199041639,-0.271486865,0.181187485,-0.290621764,0.152200873,-0.267168281
Point,0,0,-0.081912088,-0.057069351,-0.12493654,-0.16776439,-0.109889209,-0.259253522,-0.079691455,-0.319854008,-0.139654791,-0.269066489,-0.18880051,-0.367302349,-0.224881595,-0.430482502,-0.248331941,-0.484079056,-0.091192488,-0.289531928,-0.120326773,-0.421918814,-0.123225017,-0.380258737,-0.111280568,-0.31483201,-0.041446644,-0.288175457,-0.059240563,-0.399521433,-0.071678532,-0.366662806,-0.064420941,-0.305287192,0.007161861,-0.27080479,-0.008690454,-0.359500436,-0.026823039,-0.362097507,-0.031091014,-0.327804339
Point,0,0,-0.067093874,-0.048818746,-0.104580967,-0.139685506,-0.074762561,-0.210325574,-0.04288985,-0.260053057,-0.125466142,-0.279856696,-0.170606521,-0.38786394,-0.199859245,-0.453999844,-0.218742436,-0.515873259,-0.071012372,-0.292922977,-0.090125528,-0.416730616,-0.082624107,-0.340367278,-0.069687529,-0.274473127,-0.016716958,-0.278603778,-0.017709223,-0.3921624,-0.027356222,-0.319441911,-0.027254594,-0.252693126,0.034681817,-0.243802248,0.032632875,-0.336611069,0.013755127,-0.302064435,0.005154933,-0.251879018
Point,0,0,-0.026259734,-0.087403151,-0.003174034,-0.1902704,0.068313196,-0.22835976,0.13006466,-0.240531269,0.070113011,-0.326329759,0.138210763,-0.435216321,0.183264133,-0.490767773,0.224840787,-0.540687024,0.116712744,-0.288635754,0.179658035,-0.388918772,0.144550826,-0.314194697,0.115556847,-0.25849381,0.149065366,-0.234618666,0.210883226,-0.321108444,0.171226222,-0.260616968,0.13785892,-0.210236927,0.167693607,-0.16590435,0.221191168,-0.242981313,0.194529294,-0.221280332,0.163002736,-0.187765444
Point,0,0,-0.017049382,-0.080095718,0.003291023,-0.157432964,0.07229757,-0.16812787,0.132243196,-0.165644389,0.105103544,-0.299488639,0.185129781,-0.382351193,0.23830126,-0.420645288,0.290812816,-0.460170283,0.154990657,-0.247509995,0.219045254,-0.311265597,0.161290949,-0.225596506,0.122489076,-0.181567496,0.185869052,-0.18662355,0.248733861,-0.239334264,0.189411899,-0.168921504,0.146293433,-0.132421327,0.195454525,-0.110814808,0.251442904,-0.15533794,0.210168773,-0.12221181,0.167229847,-0.098869726
Point,0,0,0.049421735,-0.058609022,0.080605526,-0.137957743,0.061364934,-0.195603234,0.025556233,-0.231542072,0.030383138,-0.258525909,0.034286246,-0.367863532,0.036133116,-0.433745171,0.031073189,-0.490943657,-0.014264936,-0.240452813,-0.009234888,-0.313357683,0.017994638,-0.246100033,0.0264467,-0.20749586,-0.051064755,-0.207119989,-0.028833801,-0.226631359,-0.001819872,-0.153109186,-0.003291896,-0.130603467,-0.083891592,-0.164830829,-0.061574266,-0.181913731,-0.035479008,-0.13609266,-0.035656598,-0.121533661
Point,0,0,0.062772372,-0.022318034,0.121106494,-0.066310274,0.137825987,-0.121269379,0.120601858,-0.169409059,0.146514463,-0.198974299,0.213734188,-0.273970862,0.256829373,-0.317716883,0.289158305,-0.358392919,0.101050575,-0.215604407,0.138399197,-0.26709696,0.125182745,-0.191217248,0.111360987,-0.151301536,0.054021921,-0.213716604,0.080727439,-0.21411266,0.068570639,-0.137912247,0.055359685,-0.116994377,0.005691676,-0.199197628,0.033572623,-0.200505138,0.033679303,-0.146267825,0.026656307,-0.130727287
Point,0,0,0.03400267,-0.058507285,0.03811836,-0.140793681,-0.005892152,-0.180342471,-0.055255195,-0.200617666,-0.036369852,-0.260704695,-0.087188558,-0.355092289,-0.122536959,-0.407721236,-0.156109525,-0.450481582,-0.074570621,-0.222199552,-0.098329224,-0.272556604,-0.058135541,-0.210639189,-0.034189976,-0.172826692,-0.101125895,-0.174092546,-0.105334643,-0.193172478,-0.059096089,-0.13470921,-0.041773193,-0.113731908,-0.122065569,-0.12097228,-0.12132943,-0.142585363,-0.083113621,-0.106421157,-0.068134244,-0.095023698
Point,0,0,0.037906376,-0.064005744,0.046128413,-0.151879833,0.00417706,-0.198744467,-0.045921491,-0.216908562,-0.00093482,-0.264325851,0.00437215,-0.373132578,0.00833921,-0.440721022,0.006184827,-0.498376794,-0.047128628,-0.236583047,-0.071813835,-0.293248477,-0.041045482,-0.229348512,-0.020777539,-0.184122789,-0.080881983,-0.192680038,-0.087381618,-0.21511355,-0.044905482,-0.152049012,-0.02729565,-0.12168665,-0.105644135,-0.139810962,-0.105055716,-0.165647385,-0.07025728,-0.127288611,-0.054928625,-0.110434794
Point,0,0,0.048584398,-0.064765403,0.066702404,-0.151243802,0.033249852,-0.216864403,0.001426099,-0.272776362,0.039915868,-0.265232987,0.067395604,-0.366975943,0.09043103,-0.428401409,0.106193136,-0.477552815,-0.012438852,-0.252560867,-0.033911297,-0.352584898,-0.01189143,-0.299703336,0.003121678,-0.251832632,-0.056580827,-0.214841493,-0.045593434,-0.238557866,-0.012993443,-0.161357649,-0.0063142,-0.132525248,-0.090450633,-0.164967737,-0.075733466,-0.192564507,-0.046172826,-0.141304004,-0.040829571,-0.123121857
Point,0,0,0.064140443,-0.053862402,0.08386548,-0.131306832,0.072541298,-0.207783018,0.044484669,-0.261362825,0.019381677,-0.174219466,0.010049104,-0.231114987,0.013742884,-0.28095331,0.013967442,-0.314488623,-0.006804566,-0.173932276,0.009715869,-0.2465901,0.038223563,-0.191494433,0.038711216,-0.141183829,-0.034786703,-0.168917293,-0.006612987,-0.233080974,0.017941794,-0.15947396,0.008487502,-0.104115287,-0.068713403,-0.156483377,-0.030336876,-0.210055877,-0.008519093,-0.161810675,-0.019029955,-0.115733292
Point,0,0,0.003048819,-0.092072493,-0.030163052,-0.189294293,-0.072344241,-0.256569897,-0.126106416,-0.294048472,-0.135073228,-0.212424164,-0.184436643,-0.287750689,-0.215783445,-0.342692137,-0.244027338,-0.386009805,-0.15565218,-0.178984894,-0.157335339,-0.264842534,-0.088798883,-0.218393779,-0.06613128,-0.176603567,-0.168234633,-0.141143006,-0.151899873,-0.218767134,-0.086786669,-0.164933594,-0.07635178,-0.120555294,-0.174199415,-0.093688045,-0.151871456,-0.167909382,-0.104124448,-0.1355704,-0.098813577,-0.096138163
Point,0,0,0.03991848,-0.07958568,0.056480864,-0.180063133,0.051963217,-0.264177157,0.009390476,-0.306160842,-0.032922345,-0.289656066,-0.02369643,-0.403075393,-0.016575383,-0.479414448,-0.015845875,-0.542045328,-0.080073453,-0.26438847,-0.02819384,-0.314729943,0.011837676,-0.22384336,0.005615831,-0.183334376,-0.111249694,-0.222845831,-0.045636101,-0.257348342,-0.007807316,-0.174620512,-0.01994054,-0.14078644,-0.132723573,-0.167335599,-0.067993123,-0.196753816,-0.036227869,-0.146649955,-0.050640602,-0.119625999
Point,0,0,0.040860371,-0.051539623,0.070605472,-0.120310922,0.053153669,-0.171095419,0.00730199,-0.181185968,-0.028757677,-0.275838775,-0.027571447,-0.354528367,-0.028174397,-0.416210765,-0.030299404,-0.47164691,-0.099891676,-0.259424043,-0.042346526,-0.207870587,-0.001411775,-0.135390346,0.007139979,-0.117061675,-0.142214884,-0.206416041,-0.06367198,-0.130975593,-0.02766287,-0.087113235,-0.025516043,-0.089635624,-0.16618713,-0.137817901,-0.099779943,-0.081263624,-0.061091621,-0.054528305,-0.055268056,-0.063373494
Point,0,0,0.054146754,-0.039249496,0.084912891,-0.107016547,0.036008111,-0.144185632,-0.032264596,-0.139199365,-0.022790192,-0.258210268,-0.08914157,-0.293147072,-0.136848632,-0.311724481,-0.185790863,-0.336995047,-0.084547807,-0.233835979,-0.080395332,-0.171937243,-0.013491582,-0.092439381,0.006165255,-0.10805946,-0.127664146,-0.188254229,-0.104452931,-0.098668218,-0.04433796,-0.047456972,-0.029119428,-0.078252498,-0.163086954,-0.137230191,-0.124697978,-0.048795059,-0.074075919,-0.016041591,-0.059727275,-0.040738207
Point,0,0,0.039949479,-0.070370106,0.049194097,-0.173870626,0.032294075,-0.261385149,-0.019173715,-0.307032698,-0.030992208,-0.282085242,-0.06242957,-0.404974034,-0.083308707,-0.481452038,-0.110250698,-0.541854848,-0.07416677,-0.247402182,-0.055471354,-0.316191143,-0.007135623,-0.222547284,-0.007016316,-0.181004784,-0.106367375,-0.203434446,-0.077769359,-0.255536587,-0.029475042,-0.1674097,-0.034068326,-0.12944241,-0.136914647,-0.150523421,-0.100843552,-0.198365409,-0.059108221,-0.143391309,-0.063189498,-0.111264724
Point,0,0,0.059452395,-0.044096885,0.109038318,-0.121169762,0.102513533,-0.178757889,0.073470101,-0.204454342,0.082913485,-0.270361891,0.124770763,-0.363576195,0.154794058,-0.426234125,0.175953713,-0.479407274,0.029527515,-0.27418769,0.094719478,-0.284662794,0.104835339,-0.184981971,0.091775178,-0.141461115,-0.016459365,-0.25490376,0.051564868,-0.246706928,0.058806113,-0.155057231,0.040209945,-0.125689379,-0.058512744,-0.216185823,0.008145111,-0.204554701,0.017952731,-0.141631925,-0.002335202,-0.122943281
Point,0,0,0.034043068,-0.068639314,0.04526687,-0.167093804,0.008600257,-0.209285533,-0.031474518,-0.216635709,-0.037620011,-0.273971907,-0.078994106,-0.392019819,-0.105984847,-0.461419648,-0.136445339,-0.520540041,-0.086280024,-0.241230327,-0.064194962,-0.293574654,-0.010657306,-0.206548262,0.002791571,-0.155141693,-0.121664563,-0.195486789,-0.090449251,-0.229409906,-0.040347239,-0.152629864,-0.035772201,-0.116941888,-0.151640281,-0.136784843,-0.116589116,-0.165789857,-0.073136111,-0.118822214,-0.068636151,-0.094495598
